predicted_rating,userId,movieId
3.8970148255621928,5120,86839
4.9807001521917078,5120,33847
4.4507137279757742,5120,113719
4.0782091635602278,5120,103224
4.4497119173097079,5120,6457
3.7459366829376015,5120,8761
3.31398712695145,5120,9017
2.9562695423199772,5120,57401
5.008533798608843,5120,66618
3.2002746461405591,5120,1850
4.2532667591238127,5120,3386
4.8845966912899064,5120,27450
3.7310551508768457,5120,5947
1.4764885650049693,5120,111931
4.046440111836711,5120,33340
2.3095186174511984,5120,2365
2.2896561839132556,5120,26941
3.9849076722249954,5120,7230
3.0674021488798369,5120,93502
2.3111622210331979,5120,32830
3.6529734675356034,5120,115518
3.2758087060504839,5120,2367
2.7189979909465167,5120,5439
2.6455375393425604,5120,80447
5.6525389637083343,5120,103487
3.9038311965236452,5120,115775
3.7097581105351609,5120,60735
3.8501458755866071,5120,1344
3.894676905321182,5120,81216
3.9474090240317974,5120,89664
2.9202251113335862,5120,109376
4.9875346924286648,5120,26433
4.0321870832827482,5120,112705
5.1430582443881656,5120,48193
4.1435014378503947,5120,60225
4.0071858474603,5120,129857
3.8963319758003636,5120,89666
7.2486478171263444,5120,55106
4.0086904990564252,5120,128578
4.0061527254634557,5120,6723
3.7452175260286205,5120,27459
4.1867262387652229,5120,53827
3.7479161479927474,5120,82244
4.081883557360805,5120,106052
3.1817087759471456,5120,49220
3.882776313919996,5120,2117
4.0104562537603421,5120,120901
4.1252669149196475,5120,74310
4.462242079533894,5120,93510
3.949902112654903,5120,109638
3.8893276274103976,5120,119878
3.4604986142917151,5120,26183
4.7243081781791521,5120,99143
4.4084774588768951,5120,26696
3.7858820193031359,5120,2889
2.6288318422651229,5120,3657
3.7287584081394365,5120,4937
3.9373603136877624,5120,6217
4.13296409211118,5120,95305
4.9086638613943263,5120,98122
3.2947898298022285,5120,98378
4.010880409922839,5120,101450
3.6007576196074451,5120,7243
3.9659935922132377,5120,7756
4.1797949121431994,5120,55116
2.8570404543948982,5120,4685
3.8949541451607264,5120,123981
3.08957573846572,5120,5710
0.16540123613851554,5120,3151
3.4390195059834374,5120,4431
2.6340049492803495,5120,70223
4.2179708152977584,5120,7247
4.1355622608024989,5120,27727
4.6709369398371283,5120,1616
2.3041593005218957,5120,3664
5.1786883167820612,5120,8784
3.8490671413031938,5120,100944
4.0675211820368133,5120,114256
4.0194682513928308,5120,118352
3.9315295442974509,5120,61264
3.5208537910148014,5120,66385
3.1310029393116645,5120,1105
4.47420616185648,5120,66897
4.0896958247058874,5120,111441
2.0398158428751776,5120,3666
2.2502765697666,5120,70994
1.4806089460739285,5120,89427
6.4064834140834188,5120,126548
2.5985477848132295,5120,27477
4.84345758971899,5120,101973
4.1606594190253343,5120,114261
3.405134888559866,5120,80214
3.6846917257157559,5120,97878
3.7992443209336342,5120,107350
3.7285531282156059,5120,112982
4.339035819144434,5120,98391
3.3634763265521443,5120,126296
3.2167919706660388,5120,128600
3.8074973478089844,5120,1881
4.004103254249693,5120,2905
4.1860903236154288,5120,6489
4.7444815494104473,5120,94041
4.08541084035971,5120,56921
4.2220284418500453,5120,3418
4.2278667900732039,5120,120410
3.2052227025520441,5120,122458
3.9794925552967912,5120,4443
3.15933180151581,5120,5723
3.6055520736450397,5120,5979
3.6930303384250633,5120,25948
3.8614574693333457,5120,99420
4.6216461775873645,5120,63836
3.4289229552646319,5120,90717
3.6647778325539591,5120,33117
3.157678620463745,5120,110173
2.7491774528074653,5120,606
5.2017263191058731,5120,6495
3.6438710207312779,5120,103519
3.9433547532243796,5120,126815
4.49412729796903,5120,4960
4.0631802512537964,5120,71264
4.27703749297578,5120,71520
3.3701651256277438,5120,96096
4.7863808459817427,5120,106848
3.7233845739045561,5120,94817
3.9145962461372759,5120,1378
3.2178022380605991,5120,69986
3.3746006733091418,5120,7266
3.4567112072664039,5120,100194
4.2855665522512769,5120,112226
3.9317822052310625,5120,130402
3.218642978159644,5120,4707
3.1543392410846232,5120,71779
4.0703745238341869,5120,3428
3.3260153522767824,5120,3684
3.8518653360998263,5120,37733
5.0690033457578618,5120,104805
5.0329637300877517,5120,96870
2.860565509003639,5120,79207
4.8067891635221116,5120,109927
2.4819901752576232,5120,125543
2.7046292406070176,5120,7784
3.2509883432038267,5120,8808
3.6916101325595974,5120,102760
4.04670817657082,5120,48744
4.4282545892536982,5120,127080
3.0667459906301819,5120,46441
3.2377430940458631,5120,874
3.7996969213198319,5120,4970
4.3975167684302088,5120,92010
-0.066772544247683363,5120,57706
4.1609862937209439,5120,875
3.8373852323922177,5120,3179
4.1054831857796588,5120,4971
3.910121049066015,5120,88427
4.1540443115784385,5120,107115
4.29769132625624,5120,2157
3.767916779166161,5120,3949
3.6218338107247581,5120,105837
4.1606790532661311,5120,68462
3.7998564132269639,5120,5742
4.2237872605881863,5120,7022
3.6252277259301668,5120,8814
3.9723387398022014,5120,127086
4.5679480807307593,5120,84847
3.8823692984516316,5120,113263
3.2871151472616749,5120,2162
2.1168436856068489,5120,48242
3.0331835194139791,5120,99699
3.6706579096926721,5120,1397
3.4078981518081704,5120,33397
6.2908476327705731,5120,47221
2.693446406561669,5120,49013
4.4161018391757567,5120,129653
3.3954762253387325,5120,4470
2.5388939835982707,5120,4982
4.1939367646511183,5120,58998
4.65746237833472,5120,3447
4.0162784427192433,5120,3703
2.0200799082324492,5120,69495
3.9418193141570974,5120,113783
3.7820952550113534,5120,55671
3.7925562714531691,5120,67704
3.754941053771168,5120,107128
3.820954980195153,5120,126072
2.9254901259183845,5120,6265
2.3906288069428809,5120,7289
3.3825082540962326,5120,109945
4.3211474062918391,5120,67706
3.937749628408139,5120,81274
3.9205368531549785,5120,103290
6.5571897471131955,5120,114554
3.9289635495196689,5120,3707
3.989693507964525,5120,7035
3.5767779588751969,5120,82043
1.7478196621110951,5120,83835
3.37993068513174,5120,102523
3.8560968372336344,5120,125563
3.7323173691525566,5120,120444
4.1873260147535021,5120,69757
4.1819173364717184,5120,86909
5.3781481546489083,5120,117630
1.7950030799039209,5120,6015
3.8041237667594454,5120,105599
4.2308503208251915,5120,126591
3.9204410838831092,5120,896
5.653417180963924,5120,6272
4.0762943556281508,5120,99968
5.7022497364301881,5120,106624
4.3014311992129315,5120,641
4.2995550896409283,5120,1409
2.5290464311698964,5120,27009
5.190623097079885,5120,97153
4.4588432639032289,5120,97665
4.0032029123876454,5120,49793
3.3134317995348153,5120,386
1.7622526781284567,5120,48770
2.3251116817318356,5120,643
2.6565257113654641,5120,3459
4.2522604519322567,5120,87683
4.5556432245999874,5120,96131
3.4743231131457804,5120,71300
4.8622624451673646,5120,107141
5.3139884157202433,5120,54406
3.8379042815229041,5120,59014
3.747513204300247,5120,26759
4.3982981486771529,5120,136
3.538393003931275,5120,1928
2.6409388801512521,5120,5512
2.3250151216033927,5120,71560
3.4204715360371574,5120,32392
4.9040265691122018,5120,33672
3.232103837327557,5120,83337
3.9923826911652265,5120,650
2.9571317047665797,5120,86410
4.0598368557533551,5120,1419
6.5734345743168436,5120,69771
3.7150587295558894,5120,85387
3.8831007109651088,5120,96907
3.66498909170025,5120,33675
3.6652809278359166,5120,2444
3.3142325975868268,5120,100492
4.3166851083089117,5120,68237
4.2429028229444086,5120,33677
5.5798707103286542,5120,60046
3.2911695374195613,5120,76175
3.3430303078849533,5120,78224
3.3815346193299973,5120,402
5.3255653076295095,5120,914
3.3620374453634887,5120,25746
3.6154632056256069,5120,114834
3.9477274894580345,5120,126098
3.2485777109900775,5120,111507
4.1153438646424281,5120,7060
4.677663474715,5120,73876
4.1509728551133414,5120,86420
3.6764261003267973,5120,100244
3.8827254163052607,5120,102804
4.2162088431341971,5120,86166
4.0475842809798426,5120,99222
3.5810390660376958,5120,71575
3.7545265426234153,5120,72856
4.1425488111165372,5120,26776
4.1127561143862561,5120,103064
4.5689713157423091,5120,1177
3.0234792794699947,5120,3993
3.8338858814165673,5120,96409
4.527236468914027,5120,32153
4.2148617639410251,5120,113561
3.5324089441424764,5120,60825
4.1981200209480543,5120,73370
4.0428591701561194,5120,103066
3.9184650321905412,5120,118426
4.3147300786353746,5120,96667
3.4127938829571045,5120,64923
4.4507137279757742,5120,107422
4.0198155849447277,5120,116126
3.9883559799822388,5120,63134
3.9596429625618481,5120,86943
3.418744775252085,5120,58783
3.1434178121542082,5120,70305
4.086414775894867,5120,86689
4.5007464971186462,5120,100513
2.9038585343857304,5120,418
3.1609794422989808,5120,70562
3.8797084456411577,5120,5283
4.5094572463520928,5120,106916
4.4847504723004841,5120,117924
3.3979997593844966,5120,66981
4.7057665961217507,5120,1958
3.9174759571761451,5120,2726
3.816551413727149,5120,74406
4.1761727507329631,5120,27302
2.6280223013083477,5120,3495
3.2324637555537583,5120,168
4.3329661997435869,5120,3496
7.7264002396946045,5120,5032
5.816866068403856,5120,72360
3.5461469753606578,5120,100264
2.8674377903251713,5120,95145
3.3587922826307515,5120,119977
4.4507137279757742,5120,129449
3.9636206813790644,5120,68522
3.5276077412278357,5120,97194
3.0103106843945104,5120,47274
4.104601654802944,5120,113066
3.5508823631730362,5120,71851
3.9467027133336376,5120,98219
3.8368592894783844,5120,107947
2.1882167672457924,5120,80812
3.822975268748789,5120,59053
3.9484236007338418,5120,129709
3.1908043731122877,5120,430
3.8443405686251166,5120,7086
4.7883137412340693,5120,73390
5.0652279104217088,5120,8366
5.3781481546489083,5120,105390
3.3245810727434835,5120,1455
4.265367632938367,5120,8623
4.9124859085442232,5120,106927
4.558981809581188,5120,6832
2.6332123804988878,5120,1969
7.2764210788083794,5120,6321
3.9224561555560968,5120,108209
3.8091851734444648,5120,1202
4.7205073626748977,5120,76210
4.3631956200033306,5120,26034
4.6428227199248724,5120,46258
3.8893276274103976,5120,117426
4.7159512090121387,5120,8883
3.6946363948647516,5120,31923
2.3618077630956122,5120,36531
4.2892033186349128,5120,109235
3.4542066017249979,5120,71348
6.3997532316946089,5120,61108
3.9842431061996875,5120,68533
3.2988720480019698,5120,3509
4.0135224126789169,5120,8373
3.5101577249046185,5120,42677
4.537170794290514,5120,110773
3.6960193794134351,5120,112309
4.2097957946475111,5120,116917
4.2189551276695649,5120,56757
3.0970785467096285,5120,8118
3.8457819218595333,5120,79798
4.2600441096997779,5120,87222
4.1396602091046493,5120,87990
4.1349723887938179,5120,4023
4.2493974668091887,5120,111031
4.4338931487922384,5120,124855
4.0996929883246027,5120,440
3.3004538493426843,5120,82360
4.0249197261521878,5120,27576
3.3576438265580277,5120,113080
4.1975152990511049,5120,50872
2.4900763306278284,5120,5305
3.9046172187371511,5120,120761
3.85274108054932,5120,3514
4.0619630296992328,5120,31930
3.8565384752938665,5120,187
1.3629535674160991,5120,95163
3.7463951959799773,5120,107707
4.3623150659833048,5120,48315
1.9552396603174147,5120,116155
4.1265632971581736,5120,4796
4.5034499114040347,5120,86204
4.2452992773292006,5120,112060
3.8635975213911107,5120,7101
5.2069508198321621,5120,87229
3.5561842791184559,5120,46525
5.9168296173127484,5120,1470
4.0793243284580019,5120,78014
4.1638223417847184,5120,106686
4.0118578877425639,5120,88511
3.9340620561344322,5120,103103
3.639189099933438,5120,192
3.459847495459242,5120,7104
3.5376703945325945,5120,62912
3.1201478513498495,5120,1473
4.3366108995720936,5120,90817
3.8376995366460109,5120,4290
3.8050565068208742,5120,6338
4.533668808027107,5120,65731
2.6638324235619431,5120,1731
3.221385360725582,5120,95427
4.0094387589504823,5120,121027
1.4651523778366986,5120,124867
3.29840102274111,5120,4036
3.0328238877932296,5120,5572
4.2149468571428379,5120,74948
4.0194682513928308,5120,94148
3.5412621926121788,5120,6341
3.48884619395787,5120,91333
3.0529353228050251,5120,27847
3.6964993701664466,5120,3272
2.1840151791167797,5120,3273
5.0295465208806709,5120,80586
3.6102161240257837,5120,2251
4.4109725095483006,5120,5835
4.0352585321645726,5120,115403
1.9889059802530438,5120,60363
4.3206683448476886,5120,94924
3.6973726151580335,5120,99276
3.6870384029979371,5120,107980
2.3191533612209607,5120,4301
3.6515945934987335,5120,8397
3.754941053771168,5120,81613
4.1061975112428124,5120,116941
4.1616272931453775,5120,58061
2.4848410975710982,5120,1998
4.3337669325913923,5120,6350
6.4166636581951746,5120,8398
4.4546648174850025,5120,31950
4.297863961137411,5120,76751
1.6710635712160022,5120,25807
4.1775202832363876,5120,208
4.1500040133829756,5120,976
3.523387935467452,5120,99792
5.56834882280543,5120,58576
3.6280299527431112,5120,50641
3.8106008018623929,5120,3538
3.9455044473956362,5120,110034
4.0488250347927659,5120,117714
4.3194919362131561,5120,120274
3.9384330957166336,5120,1747
6.2804999788305444,5120,89043
4.5129566149781661,5120,94931
3.6997588751481714,5120,468
4.2267438517818769,5120,724
1.9540888795548297,5120,5844
3.7696812627097116,5120,6100
3.7432682719760093,5120,8916
4.0154005402346442,5120,110548
4.043485826050933,5120,48084
3.9714193443204779,5120,114900
4.311340446921414,5120,81109
2.4968801138943895,5120,94421
3.7341286139637786,5120,4822
4.2057964388360478,5120,8918
2.1766831970149827,5120,49110
3.3893902743661641,5120,63446
4.1211369964122078,5120,78039
5.8644329479319905,5120,27095
2.1283989352509578,5120,110295
3.8893276274103976,5120,125399
3.7767372441647304,5120,126935
4.9399982268387266,5120,3288
3.9038311965236452,5120,69336
2.3755691825526326,5120,26072
3.8632630270520347,5120,108760
3.7217840966049032,5120,53464
3.941361117994608,5120,3289
4.1961872819728727,5120,5593
3.935371286801812,5120,6873
3.981391846991106,5120,4826
4.0788710382668123,5120,80346
4.0360461543495267,5120,87258
3.9573246546334726,5120,94427
1.6066432788887066,5120,3804
3.919741676376209,5120,103132
2.9684958607192691,5120,127196
3.6780957878127856,5120,5085
3.1732033787031857,5120,5853
4.1638223417847184,5120,115421
1.7214612811191647,5120,2014
4.4680041925676326,5120,80862
4.4409937370445896,5120,7647
4.1679456751249448,5120,82911
3.6226780298508103,5120,85215
4.4636601796391648,5120,34271
4.40937124038448,5120,103647
3.5363712277425763,5120,6880
3.77044650800418,5120,101088
3.957824912311644,5120,52448
4.1574240802962219,5120,130016
3.4565245061601004,5120,481
3.9778082986880738,5120,6881
3.3305983783382755,5120,93665
4.6041882568182277,5120,32737
4.0079833023593929,5120,120801
3.1444830002246107,5120,8674
4.7598585368668171,5120,107234
4.0061470797180263,5120,126178
3.5150379633644646,5120,1251
4.1392318724618979,5120,105187
3.9594507211820305,5120,87268
3.0340545943604558,5120,89060
4.0900660544196539,5120,106212
0.60838055105843425,5120,81381
3.29171794610016,5120,106981
3.6529734675356034,5120,108005
3.6506935212492375,5120,62437
3.5060312707540158,5120,70118
3.6423314131314273,5120,7398
4.9651283081841777,5120,101862
2.9946830539591662,5120,5863
2.3821410005114969,5120,64231
3.1696919249192637,5120,85992
4.7326403975272928,5120,92136
3.0299570792554524,5120,489
3.2238500975622131,5120,70121
0.85303889679232081,5120,7401
4.1023726403584693,5120,87785
3.4799637974616844,5120,105193
4.20003102375186,5120,106473
3.03561744244681,5120,7402
8.23258894522539,5120,76778
2.4019378078616893,5120,93418
3.8345871966296006,5120,3563
3.6786023135736095,5120,5867
3.4794554913205094,5120,115947
3.932831808881136,5120,99308
3.5362070680686695,5120,122092
2.740060848598235,5120,1773
4.2286365034692457,5120,4589
1.1239479414306719,5120,85997
3.6407286699540236,5120,26349
0.80329137213432367,5120,104685
4.0426259974523342,5120,112877
2.7497319358877954,5120,7406
4.1265120378478084,5120,103150
3.7670424611239453,5120,3311
2.7629696892456792,5120,7407
3.2451853284228931,5120,26863
4.33165413177514,5120,100591
4.6924474637366744,5120,120815
4.7251864029890509,5120,5360
3.0442009387943063,5120,77296
2.1420066692314537,5120,43248
4.4401648007298231,5120,50160
3.6493080154903623,5120,4593
3.718718098016323,5120,32497
3.3940340787166345,5120,67314
3.2024033313471243,5120,3826
4.1593936640051545,5120,100338
4.7276191372144591,5120,2291
2.5994197436554796,5120,2547
3.2503708717136011,5120,26099
5.2058708900115409,5120,33779
3.1770408797858387,5120,102899
4.7979786915848406,5120,104691
3.750121479127738,5120,115699
4.6707080434647406,5120,56051
4.1586185209321886,5120,2804
3.9463766306606503,5120,5364
3.365623388927427,5120,74740
3.910121049066015,5120,78068
5.5452791987139847,5120,88564
3.498761734855619,5120,501
4.1691578704213939,5120,129781
4.1970140358899943,5120,7158
6.8002560604919262,5120,114678
-0.79553981970731269,5120,31991
2.6163865508529165,5120,5880
4.27997648855066,5120,34552
3.4252867187188842,5120,105720
5.3325302065482338,5120,26617
4.4801588375954751,5120,82682
4.0167855201276836,5120,763
4.5263748393922247,5120,1531
1.5526377277581151,5120,5371
4.0440093926408,5120,25851
3.8688076519359331,5120,90364
2.9268165970717082,5120,99068
2.0786894556013849,5120,55292
3.5300337330934375,5120,2813
3.43233414688465,5120,510
4.3491842652174793,5120,118270
4.2385490287941119,5120,27391
3.85736242897449,5120,111103
4.3137938256491744,137728,5632
4.834190547847971,137728,26112
3.4306749355285282,137728,27648
3.714879733520394,137728,104961
4.3035678414746279,137728,84226
3.7804214065695043,137728,2563
5.3670224761613738,137728,30723
3.7558693331238904,137728,32515
3.894047279185076,137728,65027
-1.2941444777432378,137728,30981
2.7528808015002815,137728,82438
3.7754465235638306,137728,90374
3.7107881994307026,137728,95750
3.5556187683961444,137728,4615
4.2499688930103545,137728,111111
4.6115164125333941,137728,104712
4.4096819400403895,137728,2313
3.6523023656045233,137728,109833
3.4995551744662734,137728,119305
4.0883053195306154,137728,90634
3.7689793928451487,137728,115210
3.0665574046517396,137728,53002
4.3140700873117979,137728,8459
2.4325852132630272,137728,88075
3.8544972965096127,137728,112395
3.1641021140207068,137728,121099
3.5979917887657487,137728,780
4.1914680037044754,137728,269
2.5307169477984086,137728,4109
3.1444254163933167,137728,86541
4.2934795591212067,137728,117517
3.8223077894572723,137728,119053
3.1582329308800232,137728,3086
4.585360489215538,137728,70670
4.6670122946451169,137728,5902
2.2433725126915842,137728,105742
3.5354936072804848,137728,107278
4.3985347594420467,137728,6671
3.4282075324134498,137728,7439
3.3841118934395165,137728,87055
3.7125967393424038,137728,34319
5.6002191475227043,137728,61967
3.89948107737872,137728,4880
2.986215304038371,137728,80400
3.7780150605325384,137728,90897
3.8451463777621151,137728,91921
4.1065758432540278,137728,18
3.7704878165520648,137728,92178
4.0495111452466164,137728,61970
5.0421084302698054,137728,1555
3.5654075350073016,137728,1811
3.3769408088980222,137728,2323
2.5150452231690017,137728,88339
3.2284869519272914,137728,788
3.777334998697305,137728,87572
3.9817983371191268,137728,27156
3.6135802395753589,137728,103444
4.23980584289714,137728,5909
3.6461770687936044,137728,89877
4.3660653108922531,137728,117525
3.8241682319232835,137728,96022
3.0960284227451078,137728,121366
3.8383226847655738,137728,5399
3.8634906537703855,137728,4888
3.6929512361019117,137728,98840
4.9335327429776488,137728,127256
3.7166388388106459,137728,6938
3.6817761715915291,137728,59418
2.9210987229922623,137728,7195
2.242826081244818,137728,49435
3.9912754679276863,137728,6428
3.6136040728402681,137728,119836
3.1411507320205372,137728,1309
2.239877601334296,137728,2845
2.1430689470916855,137728,69917
4.663694136308969,137728,89629
5.0787478923100355,137728,26141
3.8602181260352113,137728,87071
3.9562271481315934,137728,94496
2.2462972228927622,137728,98080
3.4698062817086632,137728,5665
3.972362262752716,137728,74017
3.7633306887407119,137728,96545
3.4899655488402566,137728,26402
3.9467635318484944,137728,8739
4.3234339645831215,137728,1060
2.9161575723502704,137728,2084
2.8511545619977094,137728,85796
3.7635882853324407,137728,130340
3.7513811319059194,137728,79397
4.9763651652578931,137728,80421
2.5126944116600551,137728,81957
4.1025559777466505,137728,5158
3.8171955958674948,137728,90662
4.3291786040430731,137728,56614
3.7237717008957176,137728,84775
5.298702616755425,137728,94503
3.0994739540295497,137728,63271
3.4980190935243511,137728,2344
3.59275989839858,137728,26664
3.8758888121190225,137728,77353
3.12874174961473,137728,84777
2.928739559212922,137728,27689
5.3880180887640954,137728,105769
3.8610856516371723,137728,131114
2.0034478165299414,137728,1322
4.1498213558871235,137728,9002
3.5644855730668388,137728,96298
3.0504230108075832,137728,72491
3.651023990960653,137728,80683
1.7765585048254342,137728,7724
3.2354322144418171,137728,8748
3.6192098262850059,137728,83244
3.9863728967376759,137728,97068
2.5989530960294553,137728,38188
3.7503075648915689,137728,108076
3.9034334767049703,137728,129068
2.4018222030864314,137728,78893
3.8117831743448432,137728,112173
3.8729524535747162,137728,116525
3.1048955635132414,137728,7727
0.05829196398682468,137728,85295
4.4104354135836807,137728,27695
4.1588553041513814,137728,4144
1.3564518529528971,137728,5424
4.117720876434519,137728,34608
3.7991906114206513,137728,70706
2.0661528641068116,137728,7986
3.4490429307261246,137728,76082
2.7329417858385385,137728,78130
3.7107881994307026,137728,95794
4.019713461856778,137728,90419
3.9005045390242579,137728,100147
3.5855676354310995,137728,44595
3.9411893017764057,137728,121139
3.473995938254868,137728,9012
4.04032441437159,137728,91444
3.8820512605352766,137728,27700
1.9049212843648773,137728,35636
3.8794139367148959,137728,126004
3.8482310498650021,137728,125237
4.5127505186748413,137728,96054
3.7712452277713764,137728,130614
4.187087777484658,137728,1079
3.730651327780262,137728,3639
3.565265849136761,137728,4151
3.9880108950517696,137728,86839
3.8943239590606731,137728,33847
3.6279739050714577,137728,113719
3.8944757419975979,137728,103224
3.5876328166121296,137728,6457
2.9134337620884878,137728,8761
2.2324169401590841,137728,9017
3.6888833908101213,137728,57401
5.1622566981285818,137728,66618
3.4875006320822965,137728,1850
4.173259367533892,137728,3386
2.2594526070745204,137728,27450
4.4282227150758642,137728,5947
3.9679358690496391,137728,111931
3.5788466083137047,137728,33340
3.3901187364642205,137728,2365
4.6732064948670038,137728,26941
2.7207646138172086,137728,7230
5.5733628211149364,137728,93502
4.4884782284854907,137728,32830
3.6695550677558435,137728,115518
3.2175382144225955,137728,2367
4.0014704156603083,137728,5439
4.66024301254237,137728,80447
3.1057450838729435,137728,103487
3.8433829928114549,137728,115775
3.9616269854296204,137728,60735
4.4019831299806782,137728,1344
3.4666780398553128,137728,81216
3.76587381682546,137728,89664
4.2896262889364465,137728,109376
3.24785819417764,137728,26433
3.6079264063239336,137728,112705
2.7367817652812469,137728,48193
3.9083880174702736,137728,60225
3.748065177224122,137728,129857
3.8932591195073365,137728,89666
-1.6822137792777996,137728,55106
3.4767660024777158,137728,128578
3.4412016763374296,137728,6723
3.675927857548158,137728,27459
3.9066686169193536,137728,53827
3.2387659810320635,137728,82244
3.4309827800575272,137728,106052
3.8867099647495191,137728,49220
3.9713100601224083,137728,2117
3.8563494972478676,137728,120901
3.9061001085685887,137728,74310
3.727208713785469,137728,93510
4.11739712297701,137728,109638
3.8425568414928137,137728,119878
4.4084623729574437,137728,26183
1.6946503714090289,137728,99143
3.1633855797645327,137728,26696
3.6378803322505653,137728,2889
5.2664239668109847,137728,3657
2.9671859612806419,137728,4937
3.913266528354812,137728,6217
3.6841909576188412,137728,95305
4.0909643862937255,137728,98122
3.8482074674503521,137728,98378
3.8094587953946046,137728,101450
3.7965246154666343,137728,7243
3.7849618012143873,137728,7756
3.8727556875355287,137728,55116
2.848672141106138,137728,4685
4.0558547224704045,137728,123981
2.6646276768986792,137728,5710
4.8452675992792411,137728,3151
3.9583385624718,137728,4431
3.8274016800489008,137728,70223
3.3705220256645991,137728,7247
4.3558245653768664,137728,27727
2.7179040349459029,137728,1616
2.39543577489482,137728,3664
3.7598407414228081,137728,8784
3.6500395984300469,137728,100944
3.860054448358694,137728,114256
3.786674735268126,137728,118352
4.1785652165316325,137728,61264
3.6622522793594525,137728,66385
